trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule
75,13:03.9,FALSE,LEFT,3708,1,0,0,1,FALSE,2208,-0.509068286,1611166074_87.csv,schedule_7
76,13:07.3,TRUE,RIGHT,3571,0,0,0,0,FALSE,2071,-0.714828295,1611166074_87.csv,schedule_7
77,13:10.7,FALSE,LEFT,3371,0,0,0,0,FALSE,1871,-1.015207871,1611166074_87.csv,schedule_7
78,13:14.8,TRUE,RIGHT,3872,0,0,0,0,FALSE,2372,-0.262757034,1611166074_87.csv,schedule_7
79,13:18.8,FALSE,LEFT,4078,0,0,0,0,FALSE,2578,0.046633929,1611166074_87.csv,schedule_7
80,13:22.5,TRUE,RIGHT,3920,0,0,0,0,FALSE,2420,-0.190665936,1611166074_87.csv,schedule_7
81,13:26.2,FALSE,LEFT,3588,0,0,0,0,FALSE,2088,-0.689296031,1611166074_87.csv,schedule_7
82,13:30.3,TRUE,RIGHT,4176,1,0,1,0,FALSE,2676,0.193819921,1611166074_87.csv,schedule_7
83,13:34.2,FALSE,LEFT,3811,0,0,0,0,FALSE,2311,-0.354372804,1611166074_87.csv,schedule_7
84,13:37.7,TRUE,RIGHT,3530,1,0,1,0,FALSE,2030,-0.776406108,1611166074_87.csv,schedule_7
85,13:41.5,FALSE,LEFT,3816,1,1,1,1,FALSE,2316,-0.346863315,1611166074_87.csv,schedule_7
86,13:45.3,TRUE,RIGHT,3753,0,1,0,1,FALSE,2253,-0.441482881,1611166074_87.csv,schedule_7
87,13:49.7,FALSE,LEFT,4383,0,0,0,0,FALSE,2883,0.504712782,1611166074_87.csv,schedule_7
88,13:54.1,TRUE,RIGHT,4479,0,0,0,0,FALSE,2979,0.648894978,1611166074_87.csv,schedule_7
89,13:58.3,TRUE,RIGHT,4256,0,1,0,1,FALSE,2756,0.313971752,1611166074_87.csv,schedule_7
90,14:03.0,FALSE,LEFT,4640,1,0,0,1,FALSE,3140,0.890700537,1611166074_87.csv,schedule_7
91,14:07.4,TRUE,RIGHT,4349,0,1,0,1,FALSE,2849,0.453648254,1611166074_87.csv,schedule_7
92,14:11.5,FALSE,LEFT,4173,1,0,0,1,FALSE,2673,0.189314228,1611166074_87.csv,schedule_7
93,14:15.4,TRUE,RIGHT,3926,0,1,0,1,FALSE,2426,-0.181654548,1611166074_87.csv,schedule_7
94,14:19.2,FALSE,LEFT,3752,1,0,0,1,FALSE,2252,-0.442984779,1611166074_87.csv,schedule_7
95,14:22.8,TRUE,RIGHT,3648,0,1,0,1,FALSE,2148,-0.599182159,1611166074_87.csv,schedule_7
96,14:27.0,FALSE,LEFT,4136,1,0,0,1,FALSE,2636,0.133744006,1611166074_87.csv,schedule_7
97,14:31.3,TRUE,RIGHT,4300,0,1,0,1,FALSE,2800,0.380055258,1611166074_87.csv,schedule_7
98,14:36.1,FALSE,LEFT,4802,1,0,0,1,FALSE,3302,1.134007993,1611166074_87.csv,schedule_7
99,14:39.9,TRUE,RIGHT,3801,0,1,0,1,FALSE,2301,-0.369391783,1611166074_87.csv,schedule_7
0,08:49.7,TRUE,LEFT,7370,1,0,1,0,TRUE,5870,0.001820623,1611166120_92.csv,schedule_7
1,08:52.3,FALSE,RIGHT,3583,0,1,1,0,TRUE,2083,-0.086223036,1611166120_92.csv,schedule_7
2,08:55.3,TRUE,LEFT,2960,0,0,0,0,TRUE,1460,-0.100707114,1611166120_92.csv,schedule_7
3,08:57.9,TRUE,LEFT,2649,0,0,0,0,TRUE,1149,-0.107937528,1611166120_92.csv,schedule_7
4,09:00.6,FALSE,RIGHT,2575,0,0,0,0,TRUE,1075,-0.109657948,1611166120_92.csv,schedule_7
5,09:04.0,FALSE,RIGHT,3272,0,0,0,0,TRUE,1772,-0.093453451,1611166120_92.csv,schedule_7
6,09:06.7,TRUE,LEFT,2856,0,0,0,0,TRUE,1356,-0.103125001,1611166120_92.csv,schedule_7
7,09:09.2,FALSE,RIGHT,2568,0,0,0,0,TRUE,1068,-0.10982069,1611166120_92.csv,schedule_7
8,09:11.9,TRUE,LEFT,2688,0,0,0,0,TRUE,1188,-0.10703082,1611166120_92.csv,schedule_7
9,09:16.5,FALSE,RIGHT,3096,0,0,0,0,TRUE,1596,-0.09754526,1611166120_92.csv,schedule_7
10,09:17.8,FALSE,RIGHT,2792,0,0,0,0,TRUE,1292,-0.104612932,1611166120_92.csv,schedule_7
11,09:20.4,TRUE,LEFT,2592,0,0,0,0,TRUE,1092,-0.109262716,1611166120_92.csv,schedule_7
12,09:22.8,TRUE,LEFT,2368,1,0,1,0,TRUE,868,-0.114470474,1611166120_92.csv,schedule_7
13,09:25.1,TRUE,LEFT,2376,1,0,1,0,TRUE,876,-0.114284483,1611166120_92.csv,schedule_7
14,09:29.6,FALSE,RIGHT,3056,0,0,0,0,TRUE,1556,-0.098475217,1611166120_92.csv,schedule_7
15,09:30.9,TRUE,LEFT,2736,0,0,0,0,TRUE,1236,-0.105914872,1611166120_92.csv,schedule_7
16,09:33.6,TRUE,LEFT,2624,0,0,0,0,TRUE,1124,-0.108518751,1611166120_92.csv,schedule_7
17,09:36.4,FALSE,RIGHT,2848,0,0,0,0,TRUE,1348,-0.103310993,1611166120_92.csv,schedule_7
18,09:40.8,TRUE,LEFT,3104,0,0,0,0,TRUE,1604,-0.097359269,1611166120_92.csv,schedule_7
19,09:42.2,FALSE,RIGHT,2664,0,0,0,0,TRUE,1164,-0.107588794,1611166120_92.csv,schedule_7
20,09:44.6,FALSE,RIGHT,2464,0,0,0,0,TRUE,964,-0.112238578,1611166120_92.csv,schedule_7
21,09:47.2,FALSE,RIGHT,2560,0,0,0,0,TRUE,1060,-0.110006681,1611166120_92.csv,schedule_7
22,09:49.8,FALSE,RIGHT,2640,0,1,1,0,TRUE,1140,-0.108146768,1611166120_92.csv,schedule_7
23,09:52.6,TRUE,LEFT,2736,0,0,0,0,TRUE,1236,-0.105914872,1611166120_92.csv,schedule_7
24,09:58.0,TRUE,LEFT,4464,0,0,0,0,TRUE,2964,-0.065740738,1611166120_92.csv,schedule_7
25,10:00.6,FALSE,RIGHT,3584,0,0,0,0,TRUE,2084,-0.086199788,1611166120_92.csv,schedule_7
26,10:03.0,TRUE,LEFT,2384,0,0,0,0,TRUE,884,-0.114098491,1611166120_92.csv,schedule_7
27,10:05.6,TRUE,LEFT,2256,0,0,0,0,TRUE,756,-0.117074353,1611166120_92.csv,schedule_7
28,10:08.1,FALSE,RIGHT,2824,0,1,1,0,TRUE,1324,-0.103868967,1611166120_92.csv,schedule_7
29,10:13.0,FALSE,RIGHT,3928,0,1,1,0,TRUE,2428,-0.078202159,1611166120_92.csv,schedule_7
30,10:23.5,TRUE,LEFT,6896,0,1,0,1,TRUE,5396,-0.009199365,1611166120_92.csv,schedule_7
31,10:23.9,FALSE,RIGHT,3584,0,0,0,0,TRUE,2084,-0.086199788,1611166120_92.csv,schedule_7
32,10:25.3,TRUE,LEFT,2768,0,0,0,0,TRUE,1268,-0.105170906,1611166120_92.csv,schedule_7
33,10:27.7,TRUE,LEFT,2408,0,0,0,0,TRUE,908,-0.113540517,1611166120_92.csv,schedule_7
34,10:30.6,FALSE,RIGHT,2920,0,0,0,0,TRUE,1420,-0.10163707,1611166120_92.csv,schedule_7
35,10:33.1,TRUE,LEFT,2528,0,0,0,0,TRUE,1028,-0.110750647,1611166120_92.csv,schedule_7
36,10:35.5,TRUE,LEFT,2368,0,0,0,0,TRUE,868,-0.114470474,1611166120_92.csv,schedule_7
37,10:37.7,FALSE,RIGHT,2256,0,0,0,0,TRUE,756,-0.117074353,1611166120_92.csv,schedule_7
38,10:40.0,TRUE,LEFT,2272,1,0,1,0,TRUE,772,-0.11670237,1611166120_92.csv,schedule_7
39,10:42.3,TRUE,LEFT,2289,0,0,0,0,TRUE,789,-0.116307139,1611166120_92.csv,schedule_7
40,10:44.9,FALSE,RIGHT,2639,0,0,0,0,TRUE,1139,-0.108170017,1611166120_92.csv,schedule_7
41,10:47.2,FALSE,RIGHT,2288,0,1,1,0,TRUE,788,-0.116330388,1611166120_92.csv,schedule_7
42,10:52.5,TRUE,LEFT,4216,0,0,0,0,TRUE,2716,-0.07150647,1611166120_92.csv,schedule_7
43,10:53.8,FALSE,RIGHT,2384,0,0,0,0,TRUE,884,-0.114098491,1611166120_92.csv,schedule_7
44,10:56.1,TRUE,LEFT,2312,1,0,1,0,TRUE,812,-0.115772414,1611166120_92.csv,schedule_7
45,10:58.3,FALSE,RIGHT,2136,0,0,0,0,TRUE,636,-0.119864223,1611166120_92.csv,schedule_7
46,11:00.4,FALSE,RIGHT,2160,0,1,1,0,TRUE,660,-0.119306249,1611166120_92.csv,schedule_7
47,11:03.3,FALSE,RIGHT,2888,1,0,0,1,TRUE,1388,-0.102381036,1611166120_92.csv,schedule_7
48,11:05.7,TRUE,LEFT,2368,0,1,0,1,TRUE,868,-0.114470474,1611166120_92.csv,schedule_7
49,11:07.9,TRUE,LEFT,2192,0,0,0,0,TRUE,692,-0.118562284,1611166120_92.csv,schedule_7
50,11:10.4,FALSE,RIGHT,2496,0,1,1,0,TRUE,996,-0.111494612,1611166120_92.csv,schedule_7
51,11:12.6,FALSE,RIGHT,2280,1,1,1,1,TRUE,780,-0.116516379,1611166120_92.csv,schedule_7
52,11:14.9,FALSE,RIGHT,2216,1,0,0,1,TRUE,716,-0.11800431,1611166120_92.csv,schedule_7
53,11:17.1,FALSE,RIGHT,2240,0,0,0,0,TRUE,740,-0.117446336,1611166120_92.csv,schedule_7
54,11:19.4,TRUE,LEFT,2264,0,0,0,0,TRUE,764,-0.116888362,1611166120_92.csv,schedule_7
55,11:21.6,TRUE,LEFT,2248,0,0,0,0,TRUE,748,-0.117260344,1611166120_92.csv,schedule_7
56,11:23.9,FALSE,RIGHT,2256,0,1,1,0,TRUE,756,-0.117074353,1611166120_92.csv,schedule_7
57,11:26.1,TRUE,LEFT,2248,0,0,0,0,TRUE,748,-0.117260344,1611166120_92.csv,schedule_7
58,11:28.4,FALSE,RIGHT,2265,0,1,1,0,TRUE,765,-0.116865113,1611166120_92.csv,schedule_7
59,11:30.7,FALSE,RIGHT,2271,0,1,1,0,TRUE,771,-0.116725619,1611166120_92.csv,schedule_7
60,11:33.0,FALSE,RIGHT,2305,1,0,0,1,TRUE,805,-0.115935156,1611166120_92.csv,schedule_7
61,11:35.7,TRUE,LEFT,2696,0,1,0,1,TRUE,1196,-0.106844828,1611166120_92.csv,schedule_7
