trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule,catie_choice_probability
38,08:40.8,TRUE,LEFT,2570,0,0,0,0,TRUE,1070,-0.205706981,1609193204_45.csv,schedule_5,0.913758385256592
39,08:44.1,FALSE,RIGHT,3165,0,0,0,0,TRUE,1665,0.836756641,1609193204_45.csv,schedule_5,0.0816532327429334
40,08:47.5,FALSE,RIGHT,3476,0,1,1,0,TRUE,1976,1.381640988,1609193204_45.csv,schedule_5,0.68448100953681
41,08:50.1,TRUE,LEFT,2619,0,0,0,0,TRUE,1119,-0.119857036,1609193204_45.csv,schedule_5,0.3154087711836
42,08:53.3,TRUE,LEFT,3098,0,0,0,0,TRUE,1598,0.719369981,1609193204_45.csv,schedule_5,0.874899768484723
43,08:55.9,TRUE,LEFT,2691,1,0,1,0,TRUE,1191,0.006289823,1609193204_45.csv,schedule_5,0.929462665446358
44,08:58.9,TRUE,LEFT,3016,1,0,1,0,TRUE,1516,0.575702725,1609193204_45.csv,schedule_5,0.644651040251486
45,09:01.2,TRUE,LEFT,2357,1,0,1,0,TRUE,857,-0.578891438,1609193204_45.csv,schedule_5,0.922437303730709
46,09:03.5,TRUE,LEFT,2253,0,0,0,0,TRUE,753,-0.761103567,1609193204_45.csv,schedule_5,0.914600302747739
47,09:05.7,FALSE,RIGHT,2241,0,1,1,0,TRUE,741,-0.782128043,1609193204_45.csv,schedule_5,0.38540385226932
48,09:08.2,TRUE,LEFT,2425,0,0,0,0,TRUE,925,-0.459752738,1609193204_45.csv,schedule_5,0.315893587777082
49,09:10.6,TRUE,LEFT,2505,0,0,0,0,TRUE,1005,-0.319589562,1609193204_45.csv,schedule_5,0.876306695867407
50,09:12.8,TRUE,LEFT,2167,0,0,0,0,TRUE,667,-0.911778981,1609193204_45.csv,schedule_5,0.926305717204139
51,09:14.9,TRUE,LEFT,2042,1,0,1,0,TRUE,542,-1.130783944,1609193204_45.csv,schedule_5,0.917459949558192
52,09:17.0,TRUE,LEFT,2146,0,0,0,0,TRUE,646,-0.948571815,1609193204_45.csv,schedule_5,0.644708931716049
53,09:19.1,TRUE,LEFT,2092,0,0,0,0,TRUE,592,-1.043181959,1609193204_45.csv,schedule_5,0.61393636732537
54,09:21.6,TRUE,LEFT,2460,1,0,1,0,TRUE,960,-0.398431348,1609193204_45.csv,schedule_5,0.925091239199955
55,09:23.9,TRUE,LEFT,2293,0,0,0,0,TRUE,793,-0.691021979,1609193204_45.csv,schedule_5,0.645186857704513
56,09:26.2,TRUE,LEFT,2324,1,0,1,0,TRUE,824,-0.636708748,1609193204_45.csv,schedule_5,0.615136729738579
57,09:28.7,TRUE,LEFT,2503,0,0,0,0,TRUE,1003,-0.323093641,1609193204_45.csv,schedule_5,0.643110126680025
58,09:30.8,TRUE,LEFT,2088,1,0,1,0,TRUE,588,-1.050190117,1609193204_45.csv,schedule_5,0.647470826220858
59,09:33.5,TRUE,LEFT,2674,1,0,1,0,TRUE,1174,-0.023494852,1609193204_45.csv,schedule_5,0.644483684967057
60,09:35.9,TRUE,LEFT,2463,0,0,0,0,TRUE,963,-0.393175229,1609193204_45.csv,schedule_5,0.908294231077125
61,09:38.4,TRUE,LEFT,2448,1,0,1,0,TRUE,948,-0.419455825,1609193204_45.csv,schedule_5,0.647004799440263
62,09:42.4,TRUE,LEFT,3955,0,0,0,0,TRUE,2455,2.220868005,1609193204_45.csv,schedule_5,0.645503107537844
63,09:44.8,TRUE,LEFT,2531,0,0,0,0,TRUE,1031,-0.27403653,1609193204_45.csv,schedule_5,0.647224533639551
64,09:48.1,TRUE,LEFT,3169,1,0,1,0,TRUE,1669,0.8437648,1609193204_45.csv,schedule_5,0.909713287784087
65,09:50.9,TRUE,LEFT,2866,0,0,0,0,TRUE,1366,0.31289677,1609193204_45.csv,schedule_5,0.6457200868963
66,09:53.1,TRUE,LEFT,2255,0,0,0,0,TRUE,755,-0.757599487,1609193204_45.csv,schedule_5,0.647797268944056
67,09:55.3,TRUE,LEFT,2165,0,0,0,0,TRUE,665,-0.91528306,1609193204_45.csv,schedule_5,0.910046862029391
68,09:57.6,TRUE,LEFT,2267,0,0,0,0,TRUE,767,-0.736575011,1609193204_45.csv,schedule_5,0.909233438960818
