schedule,subject_id,n_trials,Ep_pub,Ep_fix,Elogp_pub,Elogp_fix
schedule_0,schedule_0/1609192629_91.csv,100,0.689382844492431,0.689382844492431,-0.508931317749925,-0.508931317749925
schedule_0,schedule_0/1609192631_41.csv,100,0.603878795392312,0.603878795392312,-0.734576449012404,-0.734576449012404
schedule_0,schedule_0/1609192645_96.csv,100,0.864325672332416,0.870123946498428,-0.202066965770667,-0.19460739352368
schedule_0,schedule_0/1609192659_46.csv,100,0.818462773554413,0.821360607410743,-0.272932857759719,-0.269211617523219
schedule_0,schedule_0/1609192660_88.csv,100,0.593144332379416,0.593144332379416,-0.699445568088634,-0.699445568088634
schedule_0,schedule_0/1609192666_76.csv,100,0.622498743929301,0.622498743929301,-0.656475225384098,-0.656475225384098
schedule_0,schedule_0/1609192671_28.csv,100,0.646737771013716,0.649629821520068,-0.654963405459361,-0.651219776608756
schedule_0,schedule_0/1609192671_91.csv,100,0.553404692211361,0.553404692211361,-0.831938563436743,-0.831938563436743
schedule_0,schedule_0/1609192675_50.csv,100,0.765407508332815,0.768308815518564,-0.424721173948645,-0.421022852442949
schedule_0,schedule_0/1609192684_30.csv,100,0.756568218598391,0.762381558329361,-0.438380288844865,-0.430975765118514
schedule_0,schedule_0/1609192691_49.csv,100,0.55768086129562,0.55768086129562,-0.793758732554128,-0.793758732554128
schedule_0,schedule_0/1609192694_14.csv,100,0.626521376248948,0.632155530253836,-0.723902495183533,-0.711657110571911
schedule_0,schedule_0/1609192694_30.csv,100,0.68520526552574,0.68520526552574,-0.503684488280908,-0.503684488280908
schedule_0,schedule_0/1609192700_36.csv,100,0.585431195908328,0.591302317885772,-0.748821962789119,-0.735645400919853
schedule_0,schedule_0/1609192704_12.csv,100,0.642359693487059,0.642359693487059,-0.611388578893715,-0.611388578893715
schedule_0,schedule_0/1609192705_23.csv,100,0.793723127557611,0.799521717055711,-0.359752353980921,-0.352342190036994
schedule_0,schedule_0/1609192720_98.csv,100,0.651672351723985,0.651672351723985,-0.601831382120419,-0.601831382120419
schedule_0,schedule_0/1609192723_100.csv,100,0.779706602096883,0.782599577248744,-0.37268384374503,-0.368957156159673
schedule_0,schedule_0/1609192724_83.csv,100,0.302770771646912,0.302770771646912,-1.45596662475732,-1.45596662475732
schedule_0,schedule_0/1609192743_47.csv,100,0.789514414368561,0.792408665284561,-0.341128018367472,-0.337396104111024
schedule_0,schedule_0/1609192752_29.csv,100,0.71538673329029,0.7215948897076,-0.515075792305659,-0.502265835975646
schedule_0,schedule_0/1609192779_61.csv,100,0.855885940993224,0.861687072758695,-0.212497421801502,-0.205061002190269
schedule_0,schedule_0/1609192794_68.csv,100,0.814674074220053,0.817570458162598,-0.296355058056873,-0.292630672921039
schedule_0,schedule_0/1609192803_11.csv,100,0.362609526013723,0.362609526013723,-1.2788275792393,-1.2788275792393
schedule_0,schedule_0/1609192822_86.csv,100,0.389181697663078,0.389193454650634,-1.22562791712951,-1.22628025007304
schedule_0,schedule_0/1609192855_87.csv,100,0.659605108774955,0.659605108774955,-0.593790700993016,-0.593790700993016
schedule_0,schedule_0/1609192879_9.csv,100,0.741259887368337,0.741259887368337,-0.404276339011878,-0.404276339011878
schedule_0,schedule_0/1609192910_86.csv,100,0.521149813368485,0.521149813368485,-0.870670277378881,-0.870670277378881
schedule_0,schedule_0/1609192931_9.csv,100,0.803663338391811,0.809466534877851,-0.329043793329603,-0.321654872437985
schedule_0,schedule_0/1609192966_84.csv,100,0.717868214596332,0.723667099050009,-0.524945346355424,-0.517587487805441
schedule_0,schedule_0/1609193006_92.csv,100,0.646894381568936,0.64404075082526,-0.601207470067635,-0.605689820606657
schedule_0,schedule_0/1609193047_24.csv,100,0.789216077495041,0.792115876465213,-0.334153119450857,-0.330431124608318
schedule_0,schedule_0/1609193054_41.csv,100,0.637700547527269,0.637700547527269,-0.620274721153187,-0.620274721153187
schedule_0,schedule_0/1609431230_38.csv,100,0.559052802666905,0.561997928094844,-0.783756141354146,-0.774263821394003
schedule_0,schedule_0/1609431733_21.csv,100,0.608856781902692,0.611754906623689,-0.750147057036637,-0.746310058715223
schedule_0,schedule_0/1609432065_28.csv,100,0.612261563954022,0.612261563954022,-0.691158007620901,-0.691158007620901
schedule_0,schedule_0/1609434693_74.csv,100,0.698764249748104,0.698764249748104,-0.479244550225964,-0.479244550225964
schedule_0,schedule_0/1609435018_72.csv,100,0.655231402214412,0.655231402214412,-0.596452398666812,-0.596452398666812
schedule_0,schedule_0/1609444022_28.csv,100,0.737550796493297,0.73756250122427,-0.489840627050643,-0.503296188034902
schedule_0,schedule_0/1609444091_82.csv,100,0.63605766788872,0.63605766788872,-0.616998108193823,-0.616998108193823
schedule_0,schedule_0/1609444114_15.csv,100,0.865611388815554,0.871410583731327,-0.202261935532428,-0.194782273009251
schedule_0,schedule_0/1609444122_75.csv,100,0.690360916900677,0.693178778080889,-0.571287880526743,-0.567515610009788
schedule_0,schedule_0/1609444280_4.csv,100,0.691025025757566,0.688155190209803,-0.478129387144057,-0.482632522464414
schedule_0,schedule_0/1609444406_73.csv,100,0.657792402835811,0.657792402835811,-0.591567803848815,-0.591567803848815
schedule_0,schedule_0/1609444409_45.csv,100,0.78799812000066,0.790894689509438,-0.381431728515033,-0.37775143486515
schedule_0,schedule_0/1609444974_1.csv,100,0.286328506582285,0.286328506582285,-1.50848347210663,-1.50848347210663
schedule_0,schedule_0/1609446378_18.csv,100,0.499350438795601,0.502124373132767,-0.933911935125373,-0.925643372613869
schedule_0,schedule_0/1609447948_47.csv,100,0.62617702373413,0.635091781647749,-0.733870416583108,-0.717176145875756
schedule_0,schedule_0/1609523529_47.csv,100,0.773709693415184,0.776608146734072,-0.367672668044463,-0.363947509659354
schedule_0,schedule_0/1609523585_50.csv,100,0.461742654987779,0.467494032434995,-1.09423164415654,-1.08220261200371
schedule_0,schedule_0/1609523639_62.csv,100,0.49328415028342,0.49328415028342,-1.00250632510986,-1.00250632510986
schedule_0,schedule_0/1609523919_16.csv,100,0.559856231374464,0.559856231374464,-0.827639460263587,-0.827639460263587
schedule_0,schedule_0/1609524343_3.csv,100,0.614233936757711,0.611333493443338,-0.654188479002895,-0.658914716164766
schedule_0,schedule_0/1609526146_31.csv,100,0.496926901136918,0.496926901136918,-0.962890562185061,-0.962890562185061
schedule_0,schedule_0/1609527284_77.csv,100,0.708209451419279,0.711113882191207,-0.538429849659519,-0.534743298612211
schedule_0,schedule_0/1609527461_74.csv,100,0.698203505908716,0.698203505908716,-0.491672330421086,-0.491672330421086
schedule_0,schedule_0/1609529149_17.csv,100,0.660816406782818,0.66664390561722,-0.647946623973768,-0.640522064348008
schedule_0,schedule_0/1609702141_32.csv,100,0.709272850455787,0.709272850455787,-0.471203970757608,-0.471203970757608
schedule_0,schedule_0/1609702179_21.csv,100,0.502580584965934,0.502580584965934,-0.947277485151977,-0.947277485151977
schedule_0,schedule_0/1609702224_79.csv,100,0.753955945409804,0.759735144729315,-0.402181997907754,-0.394607135097561
schedule_0,schedule_0/1609702226_62.csv,100,0.541131565502702,0.546933328383449,-0.947127393616499,-0.939789816276271
schedule_0,schedule_0/1609702253_27.csv,100,0.706247323369463,0.709141362186748,-0.562951793408954,-0.559247830133745
schedule_0,schedule_0/1609702293_62.csv,100,0.752609793444647,0.758454008457643,-0.43607785917477,-0.428644044453386
schedule_0,schedule_0/1609702295_17.csv,100,0.740062238083991,0.742958660408464,-0.454255131234677,-0.450526131485647
schedule_0,schedule_0/1609702314_83.csv,100,0.584213216829557,0.587339450182463,-0.718905376773228,-0.710361651814052
schedule_0,schedule_0/1609702356_86.csv,100,0.674717698623583,0.674717698623583,-0.551717898851548,-0.551717898851548
schedule_0,schedule_0/1609702372_48.csv,100,0.708718274489149,0.71161757260088,-0.544238515950967,-0.540518477895716
schedule_0,schedule_0/1609703130_14.csv,100,0.343379134488357,0.343379134488357,-1.33212439934154,-1.33212439934154
schedule_0,schedule_0/1609703826_32.csv,100,0.761940362291222,0.760940363114241,-0.430169243769183,-0.443554369793645
schedule_0,schedule_0/1609707895_45.csv,100,0.678792825703055,0.684595590062474,-0.640042892645931,-0.63262903382829
schedule_0,schedule_0/1609798880_76.csv,100,0.63296530913642,0.630107881956944,-0.639803223778085,-0.644398870192613
schedule_0,schedule_0/1609798892_21.csv,100,0.711143758631495,0.714040092500245,-0.563347413103774,-0.559628498160883
schedule_0,schedule_0/1609798893_41.csv,100,0.594937261286944,0.594937261286944,-0.716000207890923,-0.716000207890923
schedule_0,schedule_0/1609798905_62.csv,100,0.644520357556512,0.644520357556512,-0.608254445954901,-0.608254445954901
schedule_0,schedule_0/1609798917_81.csv,100,0.73347430013597,0.73347430013597,-0.400506531253641,-0.400506531253641
schedule_0,schedule_0/1609798940_31.csv,100,0.69394861291471,0.696845747310452,-0.552031902360256,-0.548287719516315
schedule_0,schedule_0/1609798958_26.csv,100,0.73415191023914,0.739957467175495,-0.480409876335657,-0.472973827226878
schedule_0,schedule_0/1609798992_89.csv,100,0.851434368552917,0.857206518996118,-0.222657545685727,-0.215203563142166
schedule_0,schedule_0/1609799028_18.csv,100,0.743076086773342,0.740270759010022,-0.380391611262227,-0.38483904695856
schedule_0,schedule_0/1609799192_5.csv,100,0.657258113669531,0.657258113669531,-0.585086690816558,-0.585086690816558
schedule_0,schedule_0/1609799353_95.csv,100,0.782920291591459,0.788722689267583,-0.375340757688941,-0.367847205804205
schedule_0,schedule_0/1609799539_89.csv,100,0.749083908443696,0.751977151541094,-0.417550196375825,-0.413794283934138
schedule_0,schedule_0/1609800227_2.csv,100,0.714483005006067,0.714483005006067,-0.458003066126805,-0.458003066126805
schedule_0,schedule_0/1609801786_77.csv,100,0.329370359052091,0.328805086226759,-1.4254325097514,-1.43230932510575
schedule_0,schedule_0/1609804910_70.csv,100,0.793371959613615,0.796273520723934,-0.365207010364654,-0.361523032369822
schedule_0,schedule_0/1609859372_91.csv,100,0.501491860783367,0.501491860783367,-0.907935279392453,-0.907935279392453
schedule_0,schedule_0/1609859377_3.csv,100,0.583718097339036,0.586614004425916,-0.825760624293911,-0.821910904747032
schedule_0,schedule_0/1609859463_81.csv,100,0.6616591126351,0.659388716803289,-0.624650453993849,-0.638606686554864
schedule_0,schedule_0/1609859537_75.csv,100,0.485022100608583,0.487918708034526,-1.02188801069891,-1.01802928757523
schedule_0,schedule_0/1609859542_43.csv,100,0.671211070623533,0.671211070623533,-0.550655232859543,-0.550655232859543
schedule_0,schedule_0/1609859687_91.csv,100,0.757091663736811,0.759982469844574,-0.425743787248589,-0.422015488980187
schedule_0,schedule_0/1609859753_29.csv,100,0.692665831304634,0.698387637245463,-0.567188430701758,-0.559644492897934
schedule_0,schedule_0/1609860100_63.csv,100,0.693878020457499,0.693878020457499,-0.508172053668418,-0.508172053668418
schedule_0,schedule_0/1609860268_68.csv,100,0.678544402015571,0.68144378818867,-0.598876762520811,-0.595155654512732
schedule_0,schedule_0/1609860339_69.csv,100,0.437758339677535,0.437685092259865,-1.11968263259767,-1.1118127124781
schedule_0,schedule_0/1609860630_43.csv,100,0.628406853262982,0.631304801492374,-0.731206365829541,-0.727477427750032
schedule_0,schedule_0/1609861369_7.csv,100,0.673976916220042,0.673976916220042,-0.526231392383539,-0.526231392383539
schedule_0,schedule_0/1609861921_95.csv,100,0.790831401939752,0.793724356333974,-0.340446833916852,-0.336675319814767
schedule_0,schedule_0/1609861922_6.csv,100,0.489033040429798,0.489033040429798,-0.974627748993381,-0.974627748993381
schedule_0,schedule_0/1609862729_75.csv,100,0.576240393356041,0.576240393356041,-0.827053402506306,-0.827053402506306
schedule_0,schedule_0/1609863032_28.csv,100,0.587852185583351,0.587852185583351,-0.733346418974197,-0.733346418974197
schedule_0,schedule_0/1609863175_76.csv,100,0.375083998700907,0.372183255502703,-1.25838557970906,-1.26311109442064
schedule_0,schedule_0/1609863278_62.csv,100,0.62154653255044,0.62154653255044,-0.65532680617617,-0.65532680617617
schedule_0,schedule_0/1609864245_38.csv,100,0.674783438203999,0.674783438203999,-0.543129229209655,-0.543129229209655
schedule_0,schedule_0/1609865283_87.csv,100,0.79813275619165,0.803926097906128,-0.357158109361261,-0.34976214510049
schedule_0,schedule_0/1609865337_58.csv,100,0.60690125713923,0.60690125713923,-0.70263390337069,-0.70263390337069
schedule_0,schedule_0/1609868483_36.csv,100,0.67638631136206,0.679281876316934,-0.587148403668979,-0.583346471806531
schedule_0,schedule_0/1609885155_89.csv,100,0.661488494416859,0.661488494416859,-0.584176626046937,-0.584176626046937
schedule_0,schedule_0/1609885180_73.csv,100,0.656449106221788,0.662258044060004,-0.676829389748325,-0.669454634491735
schedule_0,schedule_0/1609885197_23.csv,100,0.724735946577871,0.724735946577871,-0.436208903893029,-0.436208903893029
schedule_0,schedule_0/1609885202_52.csv,100,0.803219728881758,0.806117029342773,-0.322564369302442,-0.318843006697094
schedule_0,schedule_0/1609885225_9.csv,100,0.622587662982674,0.625551946319022,-0.650731411890159,-0.642273843316571
schedule_0,schedule_0/1609885236_91.csv,100,0.721273008861211,0.72416217009803,-0.531712015163143,-0.528046860716956
schedule_0,schedule_0/1609885237_37.csv,100,0.665521234567425,0.668271174889357,-0.611215598865365,-0.607283775941294
schedule_0,schedule_0/1609885255_72.csv,100,0.782508050797071,0.785400632231133,-0.359459968056365,-0.355736942415618
schedule_0,schedule_0/1609885267_45.csv,100,0.66929872251201,0.672182675088431,-0.582309400428163,-0.578473776445062
schedule_0,schedule_0/1609885271_33.csv,100,0.578400386766618,0.575058587796162,-0.858133926458726,-0.870783667791621
schedule_0,schedule_0/1609885381_10.csv,100,0.625113937240911,0.622211632723343,-0.635139622988252,-0.639821656357394
schedule_0,schedule_0/1609885406_80.csv,100,0.681783564708015,0.681783564708015,-0.533835164151564,-0.533835164151564
schedule_0,schedule_0/1609885407_56.csv,100,0.68808967774816,0.69099032929323,-0.612434681296546,-0.608747681279491
schedule_0,schedule_0/1609885436_52.csv,100,0.688951231549957,0.691840361257315,-0.559075978683476,-0.555339998568735
schedule_0,schedule_0/1609885504_71.csv,100,0.734850874072418,0.740640240560822,-0.506516605496303,-0.499123775493632
schedule_0,schedule_0/1609885507_73.csv,100,0.775001848848599,0.780781978029216,-0.401288491532048,-0.393859374995781
schedule_0,schedule_0/1609885588_14.csv,100,0.77132163127216,0.777141148320109,-0.396075475541268,-0.388612967762519
schedule_0,schedule_0/1609885626_44.csv,100,0.614970922714953,0.614970922714953,-0.673419229271396,-0.673419229271396
schedule_0,schedule_0/1609885680_91.csv,100,0.702114217146401,0.707917886195429,-0.577071942284329,-0.569645326267036
schedule_0,schedule_0/1609885816_24.csv,100,0.582187949864517,0.582187949864517,-0.764779012247733,-0.764779012247733
schedule_0,schedule_0/1609886203_25.csv,100,0.68698245973089,0.68988098916235,-0.574308147397226,-0.570586090753976
schedule_0,schedule_0/1609886260_53.csv,100,0.658952426263528,0.661845746740575,-0.601745092066583,-0.59799035677531
schedule_0,schedule_0/1609886752_76.csv,100,0.748075436310797,0.748075436310797,-0.398343438233689,-0.398343438233689
schedule_0,schedule_0/1609886962_77.csv,100,0.827278755319794,0.833061930309954,-0.275010582864718,-0.267564881886141
schedule_0,schedule_0/1609887135_44.csv,100,0.668112602465701,0.670998011894558,-0.596460606232517,-0.592667776657479
schedule_0,schedule_0/1609887246_85.csv,100,0.62895314462702,0.631839419671856,-0.687873633896253,-0.68408476266434
schedule_0,schedule_0/1609887499_63.csv,100,0.699550364888521,0.699550364888521,-0.490082055194209,-0.490082055194209
schedule_0,schedule_0/1609888873_9.csv,100,0.712416671323706,0.712416671323706,-0.469872827198995,-0.469872827198995
schedule_0,schedule_0/1609889428_1.csv,100,0.657843659957851,0.666701770847339,-0.637840450455604,-0.620883272610269
schedule_0,schedule_0/1609889440_91.csv,100,0.619076225492286,0.621961560571041,-0.749662384427306,-0.745957087340613
schedule_0,schedule_0/1609889828_61.csv,100,0.720787179065951,0.723599433605835,-0.492484798045158,-0.488547671879338
schedule_0,schedule_0/1609891045_9.csv,100,0.746301011546048,0.746412797562889,-0.401664671599533,-0.40202345656919
schedule_0,schedule_0/1609891497_1.csv,100,0.636186828417043,0.639085415529237,-0.731465970646092,-0.727765206741129
schedule_0,schedule_0/1609893951_27.csv,100,0.823038460022125,0.82876117466315,-0.277916230381091,-0.270402086642933
schedule_0,schedule_0/1610027901_79.csv,100,0.636665072242852,0.636665072242852,-0.634236452122699,-0.634236452122699
schedule_0,schedule_0/1610027906_60.csv,100,0.454089333965246,0.454089333965246,-1.06702843495474,-1.06702843495474
schedule_0,schedule_0/1610027908_38.csv,100,0.457573509726365,0.463272312744969,-1.1000691157344,-1.0872612663252
schedule_0,schedule_0/1610027914_16.csv,100,0.748650798685638,0.751548656663592,-0.442276643706454,-0.438555730415459
schedule_0,schedule_0/1610027915_83.csv,100,0.770262952038425,0.773161112446567,-0.381418409464078,-0.377701514696718
schedule_0,schedule_0/1610027919_3.csv,100,0.648627552184239,0.648627552184239,-0.598518460430149,-0.598518460430149
schedule_0,schedule_0/1610027926_49.csv,100,0.716629620503349,0.719638736615109,-0.478837949785725,-0.474722113799104
schedule_0,schedule_0/1610027936_32.csv,100,0.719273592638653,0.722173025739877,-0.51097606445886,-0.507255916930717
schedule_0,schedule_0/1610027937_11.csv,100,0.671918773765101,0.671935681129042,-0.604623465994264,-0.605591161727756
schedule_0,schedule_0/1610027948_30.csv,100,0.724523161514031,0.727422907552187,-0.486876111120777,-0.483153083281067
schedule_0,schedule_0/1610027951_94.csv,100,0.541948885692867,0.533158972394538,-0.880797859258462,-0.90552926499859
schedule_0,schedule_0/1610027957_47.csv,100,0.780618284487386,0.786407933889843,-0.379220099419516,-0.371782432769722
schedule_0,schedule_0/1610027958_43.csv,100,0.710177988176609,0.713060843697573,-0.530872449465178,-0.527123603878788
schedule_0,schedule_0/1610027961_26.csv,100,0.46606889351714,0.46304212610272,-1.06408496114714,-1.07772414240174
schedule_0,schedule_0/1610027961_76.csv,100,0.607911786999865,0.607911786999865,-0.657694666901694,-0.657694666901694
schedule_0,schedule_0/1610027980_43.csv,100,0.786486506212123,0.789384965003815,-0.348271831066918,-0.344550808406698
schedule_0,schedule_0/1610027983_36.csv,100,0.6866631585435,0.689541630472842,-0.542619356363765,-0.538828449005724
schedule_0,schedule_0/1610027996_66.csv,100,0.795971407183931,0.795971407183931,-0.298239350261531,-0.298239350261531
schedule_0,schedule_0/1610028005_18.csv,100,0.434990565471729,0.434990565471729,-1.10020662230288,-1.10020662230288
schedule_0,schedule_0/1610028006_86.csv,100,0.410482038383017,0.410482038383017,-1.17053393456633,-1.17053393456633
schedule_0,schedule_0/1610028013_96.csv,100,0.713540441538935,0.713541268347522,-0.544927984899272,-0.545652300255128
schedule_0,schedule_0/1610028016_33.csv,100,0.766043532294662,0.766043532294662,-0.365301252769325,-0.365301252769325
schedule_0,schedule_0/1610028017_31.csv,100,0.565850396304825,0.565850396304825,-0.784722917016037,-0.784722917016037
schedule_0,schedule_0/1610028032_41.csv,100,0.377373996795495,0.377373996795495,-1.31578741132396,-1.31578741132396
schedule_0,schedule_0/1610028033_52.csv,100,0.776004018749556,0.778902995746964,-0.378931643189413,-0.375188936588785
schedule_0,schedule_0/1610028039_42.csv,100,0.710971623898448,0.716778437489486,-0.557725088202258,-0.550335174382816
schedule_0,schedule_0/1610028039_56.csv,100,0.679769131630498,0.679857472323671,-0.599815217563397,-0.613292811576451
schedule_0,schedule_0/1610028048_89.csv,100,0.586524409969421,0.586524409969421,-0.741864280897368,-0.741864280897368
schedule_0,schedule_0/1610028049_99.csv,100,0.387822329736273,0.390700721898904,-1.30514756848761,-1.30147550726705
schedule_0,schedule_0/1610028052_8.csv,100,0.707022273363434,0.707022273363434,-0.482147563801885,-0.482147563801885
schedule_0,schedule_0/1610028055_19.csv,100,0.779792631943929,0.782701277529405,-0.403582637408795,-0.399884112085681
schedule_0,schedule_0/1610028059_48.csv,100,0.536320015797269,0.536320015797269,-0.836094002893628,-0.836094002893628
schedule_0,schedule_0/1610028061_31.csv,100,0.698574174752327,0.698574174752327,-0.489332738274318,-0.489332738274318
schedule_0,schedule_0/1610028074_44.csv,100,0.698457035074605,0.701356629276523,-0.562370363814838,-0.558650621383663
schedule_0,schedule_0/1610028078_39.csv,100,0.692678187299371,0.698468797234269,-0.601113788155107,-0.593670541157708
schedule_0,schedule_0/1610028081_5.csv,100,0.692276176632982,0.692276176632982,-0.470890562987324,-0.470890562987324
schedule_0,schedule_0/1610028092_96.csv,100,0.668727688030478,0.668727688030478,-0.545269380642345,-0.545269380642345
schedule_0,schedule_0/1610028113_29.csv,100,0.666405127236105,0.666405127236105,-0.562348465429272,-0.562348465429272
schedule_0,schedule_0/1610028134_43.csv,100,0.71751290331467,0.720404656860163,-0.51573369648082,-0.511973649698797
schedule_0,schedule_0/1610028140_90.csv,100,0.696413358905225,0.696413358905225,-0.486491088525168,-0.486491088525168
schedule_0,schedule_0/1610028162_15.csv,100,0.724918118888873,0.730712674762071,-0.5151101039102,-0.507680112310628
schedule_0,schedule_0/1610028164_86.csv,100,0.636262709178426,0.639157178186443,-0.692864192634727,-0.689131706235661
schedule_0,schedule_0/1610028181_17.csv,100,0.613073638426436,0.615972411996135,-0.781472461020741,-0.777721536692395
schedule_0,schedule_0/1610028192_71.csv,100,0.635720500358652,0.638631492282422,-0.696155539897153,-0.69236018039663
schedule_0,schedule_0/1610028209_13.csv,100,0.786670446975148,0.792481724698291,-0.357586652553992,-0.350098282374582
schedule_0,schedule_0/1610028216_39.csv,100,0.693459239011927,0.696352311509125,-0.572649056633932,-0.568855523855743
schedule_0,schedule_0/1610028253_38.csv,100,0.585279037544627,0.588174849038608,-0.847340782572466,-0.843599966177405
schedule_0,schedule_0/1610028271_30.csv,100,0.63778672075929,0.63778672075929,-0.614098578616653,-0.614098578616653
schedule_0,schedule_0/1610028356_91.csv,100,0.625207507959519,0.628101490070272,-0.709919946280448,-0.706187665231547
schedule_0,schedule_0/1610028419_31.csv,100,0.706411127831549,0.712200824602922,-0.507187145088503,-0.499721857544823
schedule_0,schedule_0/1610028488_2.csv,100,0.771279145524711,0.777078193336377,-0.424414383825788,-0.416996673521129
schedule_0,schedule_0/1610028501_43.csv,100,0.777474583958074,0.783233859521663,-0.401284023187792,-0.39386254488631
schedule_0,schedule_0/1610028557_40.csv,100,0.480470826500033,0.480470826500033,-1.02805754757511,-1.02805754757511
schedule_0,schedule_0/1610028561_11.csv,100,0.738155090307252,0.741049168514243,-0.472832566835076,-0.469117335569339
schedule_0,schedule_0/1610028583_59.csv,100,0.436213301651903,0.439111159061033,-1.12068372559678,-1.11253454159193
schedule_0,schedule_0/1610028635_59.csv,100,0.530379931333983,0.530453976533345,-0.951652315849066,-0.959342805897771
schedule_0,schedule_0/1610028681_49.csv,100,0.692954645019671,0.695858573016702,-0.581989714942048,-0.578285089160118
schedule_0,schedule_0/1610028712_82.csv,100,0.669487770130153,0.669487770130153,-0.54906552070029,-0.54906552070029
schedule_0,schedule_0/1610028847_60.csv,100,0.778368900765136,0.781201946539733,-0.381330322738436,-0.377634773504861
schedule_0,schedule_0/1610028962_61.csv,100,0.627774118275103,0.630717440741042,-0.684756796985165,-0.680968875261329
schedule_0,schedule_0/1610029050_55.csv,100,0.580716946627032,0.580716946627032,-0.74623999372073,-0.74623999372073
schedule_0,schedule_0/1610029062_66.csv,100,0.355976435262111,0.349301872871739,-1.38076633569874,-1.41422130203339
schedule_0,schedule_0/1610029155_58.csv,100,0.521489331434972,0.521489331434972,-0.878853886165067,-0.878853886165067
schedule_0,schedule_0/1610029176_37.csv,100,0.633756787123114,0.636653195559324,-0.701275027633674,-0.69755409451928
schedule_0,schedule_0/1610029603_45.csv,100,0.620356742798991,0.626099632632379,-0.720069827803027,-0.707800137348421
schedule_0,schedule_0/1610029849_32.csv,100,0.526911248791196,0.526911248791196,-0.883374482566236,-0.883374482566236
schedule_0,schedule_0/1610029899_89.csv,100,0.652589444265069,0.652589444265069,-0.582966836095757,-0.582966836095757
schedule_0,schedule_0/1610030064_44.csv,100,0.807253919133465,0.810148404233568,-0.308068318451836,-0.304337887447143
schedule_0,schedule_0/1610030263_90.csv,100,0.507171944294797,0.507171944294797,-0.901392590773793,-0.901392590773793
schedule_0,schedule_0/1610032210_65.csv,100,0.735985410337971,0.738793798934328,-0.455035467828595,-0.451149714910841
schedule_0,schedule_0/1610551601_42.csv,100,0.742141376192514,0.747992333844044,-0.45739500096951,-0.449932932474882
schedule_0,schedule_0/1610551660_14.csv,100,0.582888270212722,0.585788111944331,-0.816741026514067,-0.813021978184979
schedule_0,schedule_0/1610551708_3.csv,100,0.840168147250049,0.843065975456541,-0.227148474727928,-0.22342024514867
schedule_0,schedule_0/1610551735_71.csv,100,0.740091201537259,0.742984355537699,-0.444511485883447,-0.440791339791167
schedule_0,schedule_0/1610551805_61.csv,100,0.648059784095015,0.648059784095015,-0.610205047886098,-0.610205047886098
schedule_0,schedule_0/1610551884_37.csv,100,0.660124999880088,0.660124999880088,-0.556440889458959,-0.556440889458959
schedule_0,schedule_0/1610551946_49.csv,100,0.727294066809692,0.730186270228366,-0.494273691340541,-0.490542922331374
schedule_0,schedule_0/1610551994_39.csv,100,0.815701714845828,0.821497207929193,-0.310661932543336,-0.303228810903145
schedule_0,schedule_0/1610552033_66.csv,100,0.628721403547054,0.631613689480847,-0.680167256826614,-0.67643202648377
schedule_0,schedule_0/1610552133_44.csv,100,0.746871942275274,0.749766335793931,-0.450452400134313,-0.44673261362205
schedule_0,schedule_0/1610552226_70.csv,100,0.714242699448286,0.714242699448286,-0.464841711174278,-0.464841711174278
schedule_0,schedule_0/1610552304_21.csv,100,0.643707574605394,0.643707574605394,-0.60041624037222,-0.60041624037222
schedule_0,schedule_0/1610552355_39.csv,100,0.72595943072596,0.731768207732542,-0.489778904224565,-0.48235606771134
schedule_0,schedule_0/1610552542_61.csv,100,0.71579595868874,0.718689473902694,-0.45927792086453,-0.455460334985901
schedule_0,schedule_0/1610552979_22.csv,100,0.607847529745356,0.608672938645459,-0.737945754164607,-0.74296931508889
schedule_0,schedule_0/1610553058_99.csv,100,0.590888761140074,0.593797776543066,-0.805241134578355,-0.801523834910466
schedule_0,schedule_0/1610553104_2.csv,100,0.68363775502776,0.68653591929183,-0.604569739612547,-0.60085166548517
schedule_0,schedule_0/1610553321_45.csv,100,0.787331709285043,0.79012106148312,-0.364235253364117,-0.360530146679125
schedule_0,schedule_0/1610553703_17.csv,100,0.602043227152431,0.608293841113425,-0.769590072991702,-0.756111394782512
schedule_0,schedule_0/1610553844_96.csv,100,0.70185022112259,0.70185022112259,-0.483671759655918,-0.483671759655918
schedule_0,schedule_0/1610553923_93.csv,100,0.731860930936596,0.734778955327563,-0.49595894225979,-0.49222551054439
schedule_0,schedule_0/1610554170_24.csv,100,0.684335799749525,0.681433206347995,-0.515535514308478,-0.520237186074065
schedule_0,schedule_0/1610554956_7.csv,100,0.743306026341995,0.743281344472542,-0.378319362946893,-0.378836678172058
schedule_0,schedule_0/1610555203_18.csv,100,0.762044776752945,0.761972325651568,-0.40607839498132,-0.406728600846976
schedule_0,schedule_0/1610555923_24.csv,100,0.757145967105388,0.762949335033466,-0.451912015302087,-0.444494789029571
schedule_0,schedule_0/1610556562_44.csv,100,0.607309612391226,0.604406643701228,-0.684225097831538,-0.688904181089397
schedule_0,schedule_0/1610557354_77.csv,100,0.417566791550821,0.420492785497344,-1.21905907899332,-1.21519632369377
schedule_0,schedule_0/1610557935_9.csv,100,0.776530963298433,0.779394662350317,-0.344333909602766,-0.340627787274763
schedule_0,schedule_0/1610558366_72.csv,100,0.693697731149894,0.696588479439389,-0.577889352386917,-0.574160981730478
